Devices																																								
1000																																								
		ForcePlate4 - Force			ForcePlate4 - Moment			ForcePlate4 - CoP			ForcePlate2 - Force			ForcePlate2 - Moment			ForcePlate2 - CoP			ForcePlate1 - Force			ForcePlate1 - Moment			ForcePlate1 - CoP			ForcePlate3 - Force			ForcePlate3 - Moment			ForcePlate3 - CoP					
14802	0	-0.0357056	-0.0180054	0.110474	-8.66699	3.38743	-2.88392	300	-200	0	-0.00946042	0.000610376	-0.0613403	35.0952	18.3105	15.6555	-300	200	0	0.0332642	0.00869752	-0.00701896	-25.8789	44.403	0.503526	300	200	0	-0.017395	0.0169373	0.0714112	-10.437	-2.10571	4.30297	-300	-200	0			
14802	1	0.0253296	-0.0180054	-0.0115968	3.54004	3.38743	-2.88392	300	-200	0	0.0210572	0.000610379	0.06073	-13.7329	18.3105	24.8108	-300	200	0	-0.027771	0.0392151	-0.00701896	-1.46483	7.78195	-17.807	300	200	0	0.0131226	0.0169373	0.0714112	-10.437	-20.4163	4.30297	-300	-200	0			
14803	0	0.0253296	-0.048523	-0.0115968	3.54004	-51.5442	-12.0392	300	-200	0	-0.039978	-0.0604248	-0.0613403	-13.7329	18.3105	-2.65502	-300	200	0	0.0637818	-0.0218201	-0.0680541	-38.0859	7.78196	9.6588	300	200	0	0.0741577	0.0474548	-0.111694	-10.437	16.2048	-4.85231	-300	-200	0			
14803	1	-0.00518798	0.0125122	0.110474	15.7471	3.38743	-12.0392	300	-200	0	0.0210572	-0.0299072	-0.000305154	-13.7329	36.6211	6.50025	-300	200	0	0.0332642	-0.0218201	-0.00701896	-13.6719	-10.5286	18.8141	300	200	0	-0.017395	0.0169373	0.0714112	1.77003	-2.10571	-4.85231	-300	-200	0			
14804	0	0.0253296	-0.048523	0.0494384	3.54004	-14.9231	-12.0392	300	-200	0	-0.00946042	-0.0299072	-0.000305154	-1.52589	18.3105	-20.9656	-300	200	0	-0.027771	0.0392151	0.0540162	10.7422	-28.8391	-8.65175	300	200	0	0.0131226	0.0779724	-0.0506591	1.77003	16.2048	-4.85231	-300	-200	0			
14804	1	-0.00518798	0.0125122	0.110474	3.54004	-14.9231	-2.88392	300	-200	0	-0.00946042	0.000610376	-0.183411	10.6811	18.3105	-2.65502	-300	200	0	-0.0582885	-0.0218201	-0.0680541	-13.6719	26.0925	-8.65175	300	200	0	0.0436402	-0.0440979	-0.172729	-10.437	-2.10571	4.30297	-300	-200	0			
14805	0	0.0253296	-0.0180054	-0.133667	-8.66699	3.38743	-2.88392	300	-200	0	-0.0704956	0.000610372	-0.0613403	-38.147	-18.3106	-2.65502	-300	200	0	0.00274662	-0.0218201	-0.00701896	-13.6719	7.78195	-8.65175	300	200	0	-0.017395	-0.0135803	0.0714112	1.77003	16.2048	4.30297	-300	-200	0			
14805	1	-0.0357056	-0.0180054	-0.0115968	-8.66699	21.698	-12.0392	300	-200	0	-0.00946042	-0.0299072	-0.122375	10.6811	18.3105	6.50025	-300	200	0	-0.027771	0.00869752	0.115051	-1.46483	26.0925	0.503526	300	200	0	0.0131226	-0.0135803	-0.0506591	-10.437	-2.10571	22.6135	-300	-200	0			
14806	0	0.0253296	0.0430298	-0.0115968	-8.66699	-14.9231	6.27135	300	-200	0	0.0515747	0.000610381	0.06073	10.6811	-36.6211	-2.65502	-300	200	0	-0.027771	0.0697327	-0.00701896	10.7422	-10.5286	0.503526	300	200	0	-0.017395	0.0169373	0.0714112	13.9771	-2.10571	4.30297	-300	-200	0			
14806	1	-0.0357056	-0.0180054	0.0494384	27.9541	3.38743	6.27135	300	-200	0	0.0210572	-0.0299072	0.06073	-25.94	-18.3106	-11.8103	-300	200	0	0.0332642	-0.0218201	-0.0680541	10.7422	7.78195	-36.1176	300	200	0	0.0131226	0.0169373	-0.0506591	1.77003	-20.4163	-4.85231	-300	-200	0			
14807	0	-0.00518798	-0.0180054	-0.0726319	3.54004	3.38743	-12.0392	300	-200	0	-0.00946042	0.031128	-0.0613403	10.6811	18.3105	-11.8103	-300	200	0	-0.027771	-0.0218201	-0.00701896	-1.46483	62.7136	0.503526	300	200	0	-0.017395	-0.0135803	0.132446	1.77003	-2.10571	-23.1629	-300	-200	0			
14807	1	0.0253296	0.0125122	0.0494384	27.9541	3.38743	-2.88392	300	-200	0	-0.039978	0.031128	0.06073	-1.52589	-18.3106	6.50025	-300	200	0	0.0332642	0.0392151	0.115051	-1.46483	-10.5286	9.6588	300	200	0	0.0131226	0.0169373	-0.477905	1.77003	-2.10571	-4.85231	-300	-200	0			
14808	0	-0.00518798	-0.0180054	-0.0726319	-20.874	-14.9231	-12.0392	300	-200	0	-0.0704956	0.000610372	-0.0613403	-1.52589	54.9316	-20.9656	-300	200	0	0.00274662	0.00869752	-0.00701896	-13.6719	7.78195	0.503526	300	200	0	-0.017395	-0.0135803	0.010376	-34.8511	16.2048	-4.85231	-300	-200	0			
14808	1	0.0253296	-0.0180054	-0.0115968	3.54004	3.38743	-2.88392	300	-200	0	0.0210572	0.031128	0.06073	10.6811	18.3105	-11.8103	-300	200	0	-0.027771	0.0392151	-0.00701896	10.7422	26.0925	0.503526	300	200	0	0.0131226	0.0169373	0.0714112	13.9771	-20.4163	-4.85231	-300	-200	0			
14809	0	-0.0357056	-0.048523	-0.0115968	15.7471	-14.9231	-12.0392	300	-200	0	0.0210572	0.031128	0.06073	-13.7329	-1.50E-05	6.50025	-300	200	0	0.0332642	-0.0218201	-0.00701896	10.7422	-10.5286	0.503526	300	200	0	0.0131226	-0.0440979	0.010376	13.9771	-20.4163	-4.85231	-300	-200	0			
14809	1	-0.00518798	-0.0180054	-0.0726319	3.54004	-14.9231	15.4266	300	-200	0	0.0210572	0.031128	0.06073	-25.94	-18.3106	-2.65502	-300	200	0	0.00274662	-0.0218201	-0.0680541	-38.0859	7.78196	9.6588	300	200	0	-0.017395	0.0169373	0.0714112	-22.644	16.2048	-14.0076	-300	-200	0			
14810	0	-0.00518799	-0.0790405	-0.0726319	3.54004	-14.9231	-21.1945	300	-200	0	-0.039978	-0.0299072	-0.000305154	-25.94	18.3105	-20.9656	-300	200	0	-0.027771	0.00869752	-0.0680541	-13.6719	-28.8391	0.503526	300	200	0	0.0131226	-0.0135803	0.010376	-10.437	16.2048	-4.85231	-300	-200	0			
14810	1	0.0253296	-0.0180054	-0.0115968	-8.66699	3.38743	6.27135	300	-200	0	-0.039978	0.000610374	0.06073	10.6811	-18.3106	6.50025	-300	200	0	0.0332642	-0.0218201	0.0540162	-25.8789	-28.8391	-8.65175	300	200	0	0.0131226	0.0474548	0.010376	1.77003	-2.10571	-4.85231	-300	-200	0			
14811	0	-0.00518798	-0.0180054	-0.0115968	3.54004	21.698	6.27135	300	-200	0	0.0210572	-0.0604248	0.06073	-1.52589	-1.41E-05	-2.65502	-300	200	0	-0.027771	0.00869752	-0.0680541	-1.46483	26.0925	-8.65175	300	200	0	-0.017395	-0.0746155	0.010376	-22.644	-2.10572	-4.85231	-300	-200	0			
14811	1	0.0253296	-0.048523	-0.0726319	3.54004	21.698	-12.0392	300	-200	0	-0.0704956	0.031128	0.06073	-13.7329	18.3105	15.6555	-300	200	0	-0.027771	0.0392151	-0.00701896	-13.6719	7.78195	9.6588	300	200	0	-0.017395	-0.0440979	0.010376	1.77003	-2.10571	-4.85231	-300	-200	0			
14812	0	-0.0357056	-0.0180054	0.0494384	27.9541	-14.9231	6.27135	300	-200	0	0.0515747	0.000610381	-0.0613403	-13.7329	-36.6211	-2.65502	-300	200	0	0.0332642	0.00869752	-0.0680541	-1.46483	-10.5286	0.503526	300	200	0	0.0131226	-0.0135803	-0.41687	1.77003	-2.10571	-4.85231	-300	-200	0			
14812	1	-0.0357056	0.0125122	-0.0726319	15.7471	21.698	24.5819	300	-200	0	-0.0704956	-0.0909424	-0.000305154	-25.94	-18.3106	-2.65502	-300	200	0	0.00274662	0.0392151	0.115051	10.7422	7.78195	18.8141	300	200	0	0.0131226	-0.0135803	0.010376	-10.437	16.2048	4.30297	-300	-200	0			
14813	0	-0.00518798	-0.0180054	0.110474	3.54004	3.38743	6.27135	300	-200	0	-0.039978	0.031128	-0.000305154	-13.7329	-1.50E-05	-2.65502	-300	200	0	-0.027771	0.00869752	-0.00701896	-1.46483	-28.8391	0.503526	300	200	0	0.0131226	0.0169373	-0.111694	1.77003	-20.4163	13.4582	-300	-200	0			
14813	1	-0.0357056	-0.048523	0.110474	-8.66699	3.38743	-12.0392	300	-200	0	0.0515747	0.031128	-0.0613403	-13.7329	18.3105	6.50025	-300	200	0	0.00274662	-0.0218201	-0.0680541	10.7422	-10.5286	0.503526	300	200	0	0.0131226	0.0169373	0.193482	1.77003	16.2048	4.30297	-300	-200	0			
14814	0	-0.0357056	0.0125122	-0.133667	-8.66699	21.698	6.27135	300	-200	0	0.0210572	0.000610379	-0.000305154	-25.94	-18.3106	6.50025	-300	200	0	0.00274663	0.0697327	-0.129089	10.7422	-10.5286	18.8141	300	200	0	-0.0479126	0.10849	-0.0506591	13.9771	-2.10571	13.4582	-300	-200	0			
14814	1	0.0863648	0.0125122	0.171509	-8.66699	21.698	-2.88392	300	-200	0	-0.00946042	0.031128	-0.0613403	-25.94	18.3105	6.50025	-300	200	0	-0.027771	-0.0218201	-0.00701896	-13.6719	7.78195	0.503526	300	200	0	0.0741577	-0.0135803	0.010376	-10.437	-2.10571	4.30297	-300	-200	0			
14815	0	-0.00518798	0.0125122	-0.0726319	-8.66699	3.38743	6.27135	300	-200	0	-0.101013	0.0311279	0.06073	10.6811	-1.32E-05	6.50025	-300	200	0	0.00274662	0.00869752	-0.00701896	35.1563	-10.5286	18.8141	300	200	0	-0.017395	-0.0135803	0.010376	13.9771	-20.4163	4.30297	-300	-200	0			
14815	1	0.0253296	-0.0180054	-0.0115968	3.54004	-14.9231	-2.88392	300	-200	0	-0.00946042	-0.0299072	-0.000305154	-13.7329	-18.3106	-2.65502	-300	200	0	0.00274663	0.0697327	0.176087	10.7422	7.78195	27.9693	300	200	0	0.0436401	0.291595	0.010376	1.77003	-20.4163	13.4582	-300	-200	0			
14816	0	0.0558472	0.0430298	-0.0726319	-8.66699	-14.9231	-2.88392	300	-200	0	-0.00946042	0.000610376	-0.000305154	-1.52589	-1.41E-05	-2.65502	-300	200	0	-0.027771	-0.0218201	0.0540162	10.7422	-10.5286	0.503526	300	200	0	0.0436402	0.0169373	-0.0506591	1.77003	-20.4163	-4.85231	-300	-200	0			
14816	1	-0.00518798	0.0125122	-0.0726319	-20.874	3.38743	15.4266	300	-200	0	-0.00946042	0.000610376	0.06073	-13.7329	-1.50E-05	15.6555	-300	200	0	-0.027771	0.0392151	-0.00701896	35.1563	-10.5286	0.503526	300	200	0	-0.017395	-0.0440979	-0.0506591	-10.437	-20.4163	-4.85231	-300	-200	0			
14817	0	-0.0357056	0.0125122	0.110474	-8.66699	-33.2337	-2.88392	300	-200	0	0.0210572	0.000610379	-0.000305154	10.6811	-1.32E-05	-20.9656	-300	200	0	0.0332642	-0.0218201	0.0540162	-1.46483	7.78195	-8.65175	300	200	0	0.0131226	-0.0135803	0.0714112	-10.437	16.2048	4.30297	-300	-200	0			
14817	1	0.0558472	0.0430298	-0.0115968	15.7471	3.38743	15.4266	300	-200	0	-0.039978	-0.0299072	0.06073	10.6811	128.174	6.50025	-300	200	0	0.0332642	0.00869752	0.0540162	-1.46483	7.78195	-8.65175	300	200	0	0.0131226	-0.0746155	0.0714112	13.9771	-20.4163	13.4582	-300	-200	0			
14818	0	-0.00518798	-0.048523	-0.0115968	3.54004	3.38743	-2.88392	300	-200	0	0.0210572	0.000610379	-0.000305154	-1.52589	-1.41E-05	-2.65502	-300	200	0	0.00274662	0.00869752	0.0540162	10.7422	-10.5286	-17.807	300	200	0	-0.017395	0.0169373	0.010376	1.77003	-2.10571	4.30297	-300	-200	0			
14818	1	0.0253296	0.0430298	-0.0726319	3.54004	-51.5442	-2.88392	300	-200	0	-0.00946042	-0.0299072	0.06073	47.3022	-1.04E-05	-2.65502	-300	200	0	0.00274662	-0.0218201	-0.00701896	-1.46483	-10.5286	0.503526	300	200	0	0.0436402	-0.0440979	0.010376	1.77003	-2.10571	4.30297	-300	-200	0			
14819	0	0.0253296	0.0125122	0.171509	3.54004	3.38743	6.27135	300	-200	0	-0.039978	-0.0299072	-0.0613403	-1.52589	18.3105	-11.8103	-300	200	0	0.0332642	0.0392151	0.0540162	10.7422	7.78195	-8.65175	300	200	0	-0.017395	-0.0440979	0.0714112	1.77003	-20.4163	4.30297	-300	-200	0			
14819	1	0.0558472	-0.0180054	-0.0115968	-33.0811	3.38744	-2.88392	300	-200	0	0.0210572	0.000610379	-0.000305154	22.8882	-36.6211	6.50025	-300	200	0	0.00274662	-0.0218201	0.115051	-1.46483	7.78195	9.6588	300	200	0	0.0131226	-0.0135803	0.010376	1.77003	-20.4163	-4.85231	-300	-200	0			
14820	0	-0.0357056	0.0735474	-0.0115968	-20.874	-51.5442	-2.88392	300	-200	0	0.0820923	0.031128	0.06073	22.8882	-18.3106	-11.8103	-300	200	0	0.00274662	-0.0218201	-0.0680541	22.9492	7.78195	-8.65175	300	200	0	0.0131226	-0.166168	-0.0506591	-22.644	-38.7268	-4.85231	-300	-200	0			
14820	1	0.0253296	0.0125122	0.110474	3.54004	-33.2337	-2.88392	300	-200	0	-0.039978	0.031128	-0.000305154	10.6811	18.3105	15.6555	-300	200	0	-0.0582885	0.00869753	-0.00701896	-1.46483	-10.5286	-8.65175	300	200	0	0.0436402	-0.0135803	0.010376	-10.437	-20.4163	-4.85231	-300	-200	0			
14821	0	-0.00518797	0.0735474	-0.0115968	-8.66699	3.38743	-12.0392	300	-200	0	-0.0704956	0.031128	-0.0613403	-1.52589	18.3105	24.8108	-300	200	0	0.00274662	0.0392151	0.0540162	-1.46483	7.78195	-17.807	300	200	0	0.0131226	-0.0135803	0.0714112	-10.437	-38.7268	4.30297	-300	-200	0			
14821	1	0.0253296	-0.0180054	0.171509	-8.66699	21.698	15.4266	300	-200	0	-0.00946042	0.031128	0.06073	10.6811	-1.32E-05	-11.8103	-300	200	0	0.0332642	0.0697327	-0.00701896	-38.0859	7.78196	0.503526	300	200	0	-0.017395	-0.0746155	0.0714112	13.9771	16.2048	4.30297	-300	-200	0			
14822	0	-0.0357056	-0.048523	-0.0115968	15.7471	-14.9231	15.4266	300	-200	0	-0.00946042	-0.0299072	0.06073	10.6811	-36.6211	-11.8103	-300	200	0	0.0332642	-0.0218201	-0.00701896	-1.46483	26.0925	-8.65175	300	200	0	0.0131226	0.0474548	0.010376	-10.437	16.2048	-4.85231	-300	-200	0			
14822	1	0.0558472	0.0430298	-0.0726319	15.7471	-14.9231	-30.3497	300	-200	0	-0.039978	0.000610374	0.06073	-1.52589	-1.41E-05	-11.8103	-300	200	0	0.0637818	-0.0218201	-0.00701896	-1.46483	7.78195	-8.65175	300	200	0	0.0131226	-0.0746155	-0.0506591	13.9771	-2.10571	13.4582	-300	-200	0			
14823	0	-0.0357056	-0.0180054	-0.0115968	-8.66699	40.0085	6.27135	300	-200	0	-0.00946042	0.031128	-0.000305154	-1.52589	36.6211	-66.7419	-300	200	0	0.00274662	-0.0218201	-0.00701896	-1.46483	-10.5286	-8.65175	300	200	0	0.0436402	-0.0135803	0.010376	38.3911	-2.10571	-4.85231	-300	-200	0			
14823	1	-0.00518798	0.0125122	-0.133667	15.7471	3.38743	-12.0392	300	-200	0	0.0210572	-0.0604248	-0.000305154	10.6811	-36.6211	-2.65502	-300	200	0	0.00274662	0.00869752	0.0540162	10.7422	26.0925	9.6588	300	200	0	0.0131226	-0.0135803	0.010376	62.8052	16.2048	-14.0076	-300	-200	0			
14824	0	-0.00518798	-0.048523	0.0494384	3.54004	3.38743	-12.0392	300	-200	0	0.0210572	0.000610379	0.06073	22.8882	-36.6211	-11.8103	-300	200	0	0.00274662	0.00869752	-0.129089	-1.46483	7.78195	0.503526	300	200	0	0.0436402	0.0474548	0.010376	1.77003	-2.10571	-4.85231	-300	-200	0			
14824	1	-0.00518798	-0.048523	-0.0115968	3.54004	-14.9231	-12.0392	300	-200	0	-0.00946042	0.000610376	-0.000305154	10.6811	-1.32E-05	15.6555	-300	200	0	0.0332642	0.0392151	-0.00701896	-1.46483	-10.5286	0.503526	300	200	0	0.0131226	0.0474548	0.0714112	1.77003	16.2048	4.30297	-300	-200	0			
14825	0	0.0253296	0.0430298	-0.0115968	3.54004	-14.9231	-2.88392	300	-200	0	-0.039978	0.000610374	-0.0613403	-1.52589	-18.3106	-2.65502	-300	200	0	0.00274662	0.00869752	0.0540162	10.7422	26.0925	0.503526	300	200	0	0.0131226	0.0169373	0.0714112	62.8052	-2.10571	-4.85231	-300	-200	0			
14825	1	0.0253296	0.0430298	0.0494384	15.7471	-14.9231	-94.4367	300	-200	0	-0.00946042	0.000610376	-0.000305154	10.6811	36.6211	15.6555	-300	200	0	0.0332642	0.00869752	0.0540162	22.9492	26.0925	0.503526	300	200	0	0.0131226	0.0169373	0.010376	1.77003	-20.4163	-4.85231	-300	-200	0			
14826	0	-0.00518798	-0.048523	0.171509	-8.66699	21.698	6.27135	300	-200	0	-0.039978	0.0616455	0.06073	22.8882	54.9316	-39.2761	-300	200	0	0.00274662	-0.0218201	0.176087	10.7422	7.78195	-8.65175	300	200	0	0.0131226	0.0169373	0.010376	-10.437	-20.4163	-4.85231	-300	-200	0			
14826	1	-0.00518798	-0.0180054	-0.0115968	15.7471	-33.2337	-2.88392	300	-200	0	-0.00946042	0.000610376	-0.0613403	-1.52589	-18.3106	15.6555	-300	200	0	0.0332642	0.0392151	0.0540162	-1.46483	-10.5286	0.503526	300	200	0	0.0436402	0.0169373	0.010376	-10.437	52.8259	-4.85231	-300	-200	0			
14827	0	0.0253296	0.0125122	0.110474	15.7471	-14.9231	-57.8156	300	-200	0	-0.00946042	0.000610376	-0.0613403	-1.52589	36.6211	-20.9656	-300	200	0	0.0637818	0.00869752	0.0540162	10.7422	-10.5286	0.503526	300	200	0	0.0131226	-0.0440979	0.010376	-10.437	-2.10571	-14.0076	-300	-200	0			
14827	1	-0.00518798	0.0125122	0.0494384	3.54004	-14.9231	6.27135	300	-200	0	0.0210572	0.000610379	-0.0613403	10.6811	18.3105	6.50025	-300	200	0	0.0637818	-0.0218201	-0.00701896	-13.6719	26.0925	-17.807	300	200	0	0.0131226	-0.0135803	-0.0506591	1.77003	16.2048	4.30297	-300	-200	0			
14828	0	-0.0357056	0.0125122	-0.0115968	-8.66699	21.698	-12.0392	300	-200	0	0.0210572	0.0616455	0.06073	-25.94	-18.3106	6.50025	-300	200	0	0.00274662	0.00869752	-0.00701896	-13.6719	-10.5286	0.503526	300	200	0	0.0131226	-0.0135803	0.010376	-10.437	16.2048	13.4582	-300	-200	0			
14828	1	-0.00518798	-0.0180054	-0.194702	27.9541	3.38743	-30.3497	300	-200	0	-0.039978	0.031128	-0.000305154	-1.52589	-18.3106	-2.65502	-300	200	0	0.0332642	-0.0218201	-0.00701896	-25.8789	7.78195	0.503526	300	200	0	-0.017395	0.0169373	0.0714112	-10.437	-2.10571	4.30297	-300	-200	0			
14829	0	-0.00518798	-0.048523	0.0494384	3.54004	3.38743	-2.88392	300	-200	0	-0.039978	0.000610374	0.243835	-1.52589	18.3105	-2.65502	-300	200	0	-0.027771	0.0392151	-0.00701896	-13.6719	7.78195	0.503526	300	200	0	0.0131226	0.0474548	0.132446	-10.437	-2.10571	-4.85231	-300	-200	0			
14829	1	-0.0357056	-0.0180054	-0.0726319	-8.66699	-14.9231	-2.88392	300	-200	0	-0.00946043	0.0921631	0.06073	10.6811	-18.3106	6.50025	-300	200	0	0.00274662	-0.0218201	-0.00701896	-1.46483	7.78195	9.6588	300	200	0	-0.0479126	0.0169373	0.010376	26.1841	16.2048	-4.85231	-300	-200	0			
14830	0	0.0253296	0.0125122	-0.499878	15.7471	-14.9231	-85.2814	300	-200	0	-0.00946042	-0.0299072	0.06073	-13.7329	-18.3106	6.50025	-300	200	0	0.0637818	-0.0828552	0.0540162	-1.46483	7.78195	9.6588	300	200	0	0.0131226	-0.0135803	0.0714112	1.77003	-2.10571	-4.85231	-300	-200	0			
14830	1	0.0253296	-0.048523	0.110474	-8.66699	21.698	-12.0392	300	-200	0	-0.00946042	0.031128	-0.244446	-13.7329	18.3105	-66.7419	-300	200	0	0.00274662	0.00869752	-0.00701896	-25.8789	-10.5286	-8.65175	300	200	0	0.0131226	0.0169373	0.010376	13.9771	34.5154	4.30297	-300	-200	0			
14831	0	-0.0357056	-0.0180054	0.0494384	-8.66699	-14.9231	-2.88392	300	-200	0	-0.039978	0.000610374	-0.000305154	-1.52589	18.3105	-20.9656	-300	200	0	-0.027771	-0.0523376	-0.0680541	10.7422	7.78195	0.503526	300	200	0	0.0131226	-0.0135803	0.010376	-34.8511	16.2048	-4.85231	-300	-200	0			
14831	1	-0.0357056	-0.0180054	-0.0726319	27.9541	21.698	-2.88392	300	-200	0	-0.00946042	0.000610376	0.06073	-13.7329	-1.50E-05	6.50025	-300	200	0	0.00274662	-0.0218201	-0.00701896	-1.46483	-10.5286	0.503526	300	200	0	0.0131226	0.0169373	0.010376	1.77003	16.2048	-14.0076	-300	-200	0			
14832	0	0.0253296	-0.0180054	-0.133667	3.54004	-14.9231	-12.0392	300	-200	0	-0.00946042	-0.0299072	-0.000305154	-1.52589	18.3105	-2.65502	-300	200	0	0.00274662	-0.0218201	0.0540162	-13.6719	-10.5286	0.503526	300	200	0	-0.017395	0.0169373	0.010376	1.77003	34.5154	-23.1629	-300	-200	0			
14832	1	0.0253296	0.0125122	-0.0115968	40.1611	3.38743	-2.88392	300	-200	0	0.0515747	0.031128	-0.000305154	-13.7329	18.3105	6.50025	-300	200	0	0.0332642	0.00869752	0.0540162	-13.6719	-10.5286	0.503526	300	200	0	0.0131226	-0.0135803	0.010376	13.9771	34.5154	-14.0076	-300	-200	0			
14833	0	-0.00518798	0.0430298	-0.0726319	40.1611	-33.2337	6.27135	300	-200	0	-0.00946042	0.031128	-0.000305154	-13.7329	-1.50E-05	-11.8103	-300	200	0	-0.027771	-0.0523376	0.115051	-25.8789	26.0925	0.503526	300	200	0	0.0436402	0.0169373	0.010376	-10.437	-20.4163	13.4582	-300	-200	0			
14833	1	-0.00518799	-0.0790405	-0.0726319	-8.66699	-33.2337	-12.0392	300	-200	0	-0.039978	0.031128	0.06073	-13.7329	-1.50E-05	15.6555	-300	200	0	-0.027771	-0.14389	-0.00701896	-1.46483	-10.5286	0.503526	300	200	0	0.0131226	0.0474548	-0.0506591	1.77003	16.2048	-4.85231	-300	-200	0			
14834	0	0.0558472	-0.0180054	0.0494384	3.54004	-14.9231	6.27135	300	-200	0	-0.00946042	0.000610376	-0.122375	10.6811	36.6211	-11.8103	-300	200	0	-0.027771	-0.0218201	0.0540162	-1.46483	26.0925	9.6588	300	200	0	-0.0784302	-0.0135803	0.0714112	-22.644	-20.4163	-4.85231	-300	-200	0			
14834	1	-0.00518798	0.0125122	0.0494384	-8.66699	3.38743	-2.88392	300	-200	0	0.0210572	-0.0299072	0.06073	-1.52589	-1.41E-05	6.50025	-300	200	0	0.0332642	0.00869752	-0.00701896	-25.8789	7.78195	9.6588	300	200	0	0.0131226	-0.0135803	0.010376	1.77003	16.2048	-4.85231	-300	-200	0			
14835	0	0.0558472	0.0430298	-0.0115968	3.54004	-33.2337	-12.0392	300	-200	0	0.0210572	0.000610379	-0.0613403	10.6811	-1.32E-05	-11.8103	-300	200	0	0.0332642	0.00869752	0.0540162	-1.46483	-10.5286	0.503526	300	200	0	0.0131226	-0.0135803	0.010376	1.77003	-2.10571	-4.85231	-300	-200	0			
14835	1	-0.00518798	0.0430298	-0.0726319	-8.66699	3.38743	-12.0392	300	-200	0	-0.00946042	-0.0299072	-0.000305154	-1.52589	-18.3106	-11.8103	-300	200	0	-0.027771	0.0392151	0.0540162	10.7422	-10.5286	0.503526	300	200	0	0.0131226	-0.0440979	-0.0506591	13.9771	-2.10571	-4.85231	-300	-200	0			
14836	0	0.0253296	0.0125122	-0.0115968	-8.66699	-33.2337	6.27135	300	-200	0	-0.00946042	0.000610376	0.06073	10.6811	-18.3106	6.50025	-300	200	0	0.00274663	0.0697327	0.237122	-38.0859	7.78196	9.6588	300	200	0	0.0131226	-0.0135803	-0.111694	1.77003	16.2048	13.4582	-300	-200	0			
14836	1	-0.0357056	-0.048523	0.0494384	-8.66699	21.698	-12.0392	300	-200	0	-0.0704956	-0.0299072	-0.0613403	-13.7329	-18.3106	-20.9656	-300	200	0	0.00274663	0.0697327	-0.0680541	-1.46483	-10.5286	0.503526	300	200	0	0.0131226	0.0474548	0.010376	-22.644	34.5154	-4.85231	-300	-200	0			
14837	0	-0.00518798	0.0125122	0.110474	15.7471	21.698	-2.88392	300	-200	0	0.0210572	0.031128	-0.0613403	-1.52589	-36.6211	6.50025	-300	200	0	0.0637818	-0.0218201	-0.00701896	-1.46483	-28.8391	9.6588	300	200	0	0.0131226	-0.0135803	0.0714112	13.9771	16.2048	-14.0076	-300	-200	0			
14837	1	-0.0357056	0.0125122	0.0494384	-20.874	3.38743	-2.88392	300	-200	0	-0.039978	0.031128	0.06073	-25.94	-18.3106	6.50025	-300	200	0	0.00274663	0.0697327	0.237122	10.7422	-10.5286	-8.65175	300	200	0	-0.017395	-0.0135803	0.010376	1.77003	-20.4163	13.4582	-300	-200	0			
14838	0	-0.0662231	-0.0180054	0.0494384	3.54004	58.3191	15.4266	300	-200	0	-0.00946042	0.000610376	-0.0613403	22.8882	-1.22E-05	-2.65502	-300	200	0	0.00274663	0.0697327	-0.00701896	-1.46483	7.78195	-8.65175	300	200	0	0.16571	-0.0440979	0.0714112	13.9771	-20.4163	-4.85231	-300	-200	0			
14838	1	0.0253296	0.0125122	-0.0115968	15.7471	21.698	6.27135	300	-200	0	-0.039978	0.000610374	0.06073	10.6811	-18.3106	6.50025	-300	200	0	0.00274662	0.0392151	-0.0680541	-13.6719	26.0925	0.503526	300	200	0	-0.0479126	-0.0135803	0.010376	1.77003	-20.4163	13.4582	-300	-200	0			
14839	0	-0.00518798	0.0430298	-0.0726319	3.54004	-14.9231	-2.88392	300	-200	0	0.0210572	-0.0604248	-0.000305154	10.6811	18.3105	15.6555	-300	200	0	0.0332642	-0.0218201	-0.00701896	-1.46483	7.78195	9.6588	300	200	0	0.0436402	0.0169373	0.0714112	1.77003	-2.10571	-4.85231	-300	-200	0			
14839	1	0.0253296	-0.048523	-0.0726319	3.54004	40.0085	6.27135	300	-200	0	0.0210572	0.031128	0.06073	10.6811	-1.32E-05	-11.8103	-300	200	0	-0.027771	0.00869752	-0.00701896	-1.46483	-10.5286	0.503526	300	200	0	0.16571	-0.0135803	-0.0506591	-22.644	-20.4163	4.30297	-300	-200	0			
14840	0	0.0253296	0.0430298	-0.0726319	-20.874	-14.9231	6.27135	300	-200	0	0.0210572	-0.0604248	0.121765	10.6811	-18.3106	-11.8103	-300	200	0	0.0332642	-0.0523376	0.0540162	-25.8789	-10.5286	-8.65175	300	200	0	0.0131226	-0.0746155	-0.0506591	1.77003	-2.10571	-14.0076	-300	-200	0			
14840	1	0.0253296	-0.048523	-0.0115968	3.54004	21.698	-12.0392	300	-200	0	-0.039978	0.000610374	-0.0613403	-1.52589	-18.3106	-2.65502	-300	200	0	0.00274662	0.00869752	0.0540162	22.9492	26.0925	18.8141	300	200	0	-0.017395	-0.0135803	0.010376	13.9771	-20.4163	13.4582	-300	-200	0			
14841	0	0.0558472	-0.0180054	0.0494384	15.7471	3.38743	6.27135	300	-200	0	0.0210572	-0.0299072	0.06073	22.8882	-1.22E-05	-2.65502	-300	200	0	-0.027771	-0.0218201	0.0540162	-1.46483	-47.1497	-17.807	300	200	0	0.0131226	0.0169373	0.0714112	-22.644	-20.4163	4.30297	-300	-200	0			
